price;discription;location;Bedrooms;Bathrooms;Parking_spaces;floor_size
799000;2 Bedroom Apartment;Halfway House;2;2;1;55 m²
1078936;2 Bedroom Apartment;Raslouw;2;2;2;85 m²
429000;2 Bedroom Apartment;Pretoria North;2;1;1;80 m²
429000;2 Bedroom Apartment;Pretoria North;2;1;1;80 m²
630000;2 Bedroom Apartment;Montana;2;1;1;
1400000;2 Bedroom Apartment;Menlo Park;2;2;1;63 m²
4500000;2 Bedroom Apartment;Melrose Arch;2;2;2;100 m²
1185000;2 Bedroom Apartment;Lonehill;2;2;2;80 m²
2449000;2 Bedroom Apartment;Sandton Central;2;2;2;150 m²
2650000;2 Bedroom Apartment;Morningside;2;2;2;106 m²
760000;2 Bedroom Apartment;Annlin;2;2;2;
350000;1 Bedroom Apartment;Arcadia;1;1;1;36 m²
19999000;4 Bedroom Apartment;Houghton Estate;4;4.5;3;392 m²
680000;2 Bedroom Apartment;Pretoria North;2;1;2;70 m²
1250000;2 Bedroom Apartment;Kyalami;2;2;2;97 m²
;;;;;;
799500;2 Bedroom Apartment;Carlswald;2;1;1;65 m²
6950000;2 Bedroom Apartment;Melrose Arch;2;2;2;190 m²
6450000;3 Bedroom Apartment;Bryanston;3;3.5;2;313 m²
555000;2 Bedroom Apartment;Suiderberg;2;1;1;
1349900;3 Bedroom Apartment;Greenstone Hill;3;2;2;106 m²
940000;2 Bedroom Apartment;Roodepark Eco Estate;2;1;2;54 m²
3900000;2 Bedroom Apartment;Melrose;2;2.5;2;156 m²
1840000;2 Bedroom Apartment;Illovo;2;2;2;88 m²
500000;2 Bedroom Apartment;Comet;2;1;1;51 m²
1159000;2 Bedroom Apartment;Crowthorne AH;2;2;1;103 m²
480000;2.5 Bedroom Apartment;Sunnyside;2.5;1;1;80 m²
720000;2 Bedroom Apartment;Noordwyk;2;2;2;
515000;2 Bedroom Apartment;Karenpark;2;1;1;64 m²
1049000;2 Bedroom Apartment;Douglasdale;2;1;1;111 m²
2015000;2 Bedroom Apartment;Savannah Country Estate;2;2;2;106 m²
769000;2 Bedroom Apartment;Paramount Estate;2;2;2;87 m²
720000;2 Bedroom Apartment;Theresapark;2;1;2;85 m²
585000;3 Bedroom Apartment;Arcadia;3;1;1;101 m²
470000;2 Bedroom Apartment;Florida Lake;2;1.5;1;92 m²
1159000;2 Bedroom Apartment;Crowthorne AH;2;2;1;103 m²
490000;2 Bedroom Apartment;Proclamation Hill;2;1;1;
;;;;;;
1700000;2 Bedroom Apartment;Sandton Central;2;2;1;83 m²
488000;1.5 Bedroom Apartment;Sunnyside;1.5;1.5;1;79 m²
1200000;2 Bedroom Apartment;Fourways;2;1;;69 m²
900000;2 Bedroom Apartment;Greenstone Hill;2;1;4;73 m²
2599000;2 Bedroom Apartment;Bedford Gardens;2;2;2;105 m²
3949000;3 Bedroom Apartment;Illovo;3;2;3;245 m²
700000;2 Bedroom Apartment;Erand Gardens;2;1;2;88 m²
1290000;2 Bedroom Apartment;Carlswald;2;2;2;
695000;3 Bedroom Apartment;The Orchards;3;2;2;101 m²
450000;2 Bedroom Apartment;Eveleigh;2;1;1;71 m²
1200000;2 Bedroom Apartment;Fourways;2;1;;69 m²
660000;1 Bedroom Apartment;Hatfield;1;1;1;37 m²
2790000;3 Bedroom Apartment;Serengeti Lifestyle Estate;3;2;2;120 m²
650000;2 Bedroom Apartment;Union;2;1;1;67 m²
885000;3 Bedroom Apartment;Three Rivers Proper;3;1;2;17 m²
1500000;3 Bedroom Apartment;Fourways;3;2;2;94 m²
675000;2 Bedroom Apartment;Newtown;2;1;2;
1650000;2 Bedroom Apartment;Morningside;2;2;2;87 m²
690000;2 Bedroom Apartment;Noordwyk;2;1;1;53 m²
550000;2 Bedroom Apartment;Pretoria Central;2;1;2;96 m²
1550000;2 Bedroom Apartment;Rivonia;2;2;;75 m²
;;;;;;
1599000;2 Bedroom Apartment;Menlo Park;2;1;2;78 m²
765000;2 Bedroom Apartment;Rooihuiskraal;2;2;2;
965000;1 Bedroom Apartment;Bryanston;1;1;1;52 m²
540000;2 Bedroom Apartment;Pretoria North;2;1;1;85 m²
850000;2 Bedroom Apartment;Groenkloof;2;1;1;50 m²
4225000;1 Bedroom Apartment;Sandown;1;1;2;73 m²
3199000;3 Bedroom Apartment;Killarney;3;3;2;240 m²
4225000;1 Bedroom Apartment;Sandown;1;1;2;73 m²
439000;1 Bedroom Apartment;Wonderboom South;1;1;1;47 m²
530000;2 Bedroom Apartment;Pretoria North;2;1;1;72 m²
700000;2 Bedroom Apartment;Sundowner;2;2;2;81 m²
3399000;3 Bedroom Apartment;Baileys Muckleneuk;3;2.5;2;119 m²
1125000;3 Bedroom Apartment;Meyersdal;3;2;2;17 620 m²
3595000;2 Bedroom Apartment;Brooklyn;2;2.5;4;230 m²
840000;2 Bedroom Apartment;Parktown;2;1.5;1;109 m²
790000;2 Bedroom Apartment;Vanderbijlpark SW 5;2;1;1;
2365000;1 Bedroom Apartment;Rosebank;1;1;;47 m²
1195000;2 Bedroom Apartment;Fourways;2;2;2;105 m²
385000;1.5 Bedroom Apartment;Windsor West;1.5;1;1;63 m²
395000;1 Bedroom Apartment;Casseldale;1;1;1;64 m²
1600000;3 Bedroom Apartment;Ferndale;3;2;2;96 m²
;;;;;;
950000;2 Bedroom Apartment;Rynfield;2;2;2;77 m²
1200000;2 Bedroom Apartment;Olivedale;2;1;;67 m²
649000;2 Bedroom Apartment;Ravenswood;2;1;1;
2450000;3 Bedroom Apartment;Waterfall;3;2;2;114 m²
878000;2 Bedroom Apartment;Brentwood Park;2;2;1;72 m²
595000;1 Bedroom Apartment;Dalpark;1;1;2;60 m²
1279000;2 Bedroom Apartment;Arcadia;2;2;2;62 m²
650000;1 Bedroom Apartment;Lombardy Estate;1;1;1;39 m²
1200000;2 Bedroom Apartment;Olivedale;2;1;;67 m²
610000;2 Bedroom Apartment;Ferndale;2;1;1;60 m²
770000;2 Bedroom Apartment;Eastleigh;2;2;2;82 m²
1380000;4 Bedroom Apartment;Chantelle;4;3;5;130 m²
780000;1 Bedroom Apartment;Olivedale;1;1;1;44 m²
450000;0.5 Bedroom Apartment;Queenswood;0.5;1;1;
732000;2 Bedroom Apartment;Die Hoewes;2;1;1;82 m²
880000;2 Bedroom Apartment;Rivonia;2;1;2;48 m²
799999;2 Bedroom Apartment;Doornpoort;2;1;1;76 m²
799999;2 Bedroom Apartment;Montana Park;2;1;1;76 m²
1150000;2 Bedroom Apartment;Vorna Valley;2;2;1;60 m²
800000;1 Bedroom Apartment;Brentwood Park;1;1;1;43 m²
1290000;2 Bedroom Apartment;Bryanston;2;2;2;93 m²
;;;;;;
750000;1 Bedroom Apartment;Greenstone Hill;1;1;2;42 m²
540000;2 Bedroom Apartment;Ravenswood;2;1;2;60 m²
380000;1 Bedroom Apartment;Philip Nel Park;1;1;1;
750000;2 Bedroom Apartment;Rooihuiskraal North;2;1;2;47 m²
499000;2 Bedroom Apartment;Wolmer;2;1;1;
630000;2 Bedroom Apartment;Meredale;2;1;;69 m²
950000;1 Bedroom Apartment;Melrose;1;1;1;57 m²
1750000;3 Bedroom Apartment;Parktown;3;2;1;152 m²
4800000;3 Bedroom Apartment;Houghton Estate;3;2.5;2;332 m²
2184400;2 Bedroom Apartment;Hatfield;2;2.5;;60 m²
850000;2 Bedroom Apartment;Sunninghill;2;2;1;96 m²
995990;2 Bedroom Apartment;Kosmosdal;2;2;2;60 m²
860000;1 Bedroom Apartment;Morningside;1;1;1;57 m²
1650000;2 Bedroom Apartment;Sandton Central;2;2;1;
698000;1 Bedroom Apartment;Hatfield;1;1;1;34 m²
840000;2 Bedroom Apartment;Fourways;2;1;2;57 m²
679000;2 Bedroom Apartment;Witfield;2;1;1;59 m²
670000;1 Bedroom Apartment;Maboneng;1;1;2;59 m²
520000;2 Bedroom Apartment;Doreg AH;2;1;1;67 m²
750000;2 Bedroom Apartment;Rooihuiskraal North;2;1;2;47 m²
1290000;2 Bedroom Apartment;Morningside;2;2;1;105 m²
;;;;;;
640000;2 Bedroom Apartment;Buccleuch;2;1;1;
687000;2 Bedroom Apartment;Queenswood;2;1.5;2;66 m²
4500000;2 Bedroom Apartment;Morningside;2;2;;190 m²
579000;2 Bedroom Apartment;Muckleneuk;2;1;1;83 m²
1950000;4 Bedroom Apartment;Bruma;4;3.5;;332 m²
290000;1 Bedroom Apartment;Johannesburg Central;1;1;1;
1400000;2 Bedroom Apartment;Fairvale;2;1.5;1;116 m²
7690000;3 Bedroom Apartment;Houghton Estate;3;3.5;2;206 m²
575000;2 Bedroom Apartment;Meredale;2;1;1;61 m²
870000;3 Bedroom Apartment;Magaliesberg Country Estate;3;2;2;
1160000;2 Bedroom Apartment;Fourways;2;2;2;
750000;2 Bedroom Apartment;Shere;2;2;1;85 m²
220000;1 Bedroom Apartment;Vereeniging Central;1;1;1;65 m²
950000;2 Bedroom Apartment;Summerset;2;1;1;81 m²
870000;3 Bedroom Apartment;Magaliesberg Country Estate;3;2;2;
875000;2 Bedroom Apartment;Buccleuch;2;1;;69 m²
1890000;2 Bedroom Apartment;Menlo Park;2;2;2;105 m²
1280000;Apartment;Lynnwood;;;;85 m²
1030000;3 Bedroom Apartment;Valhalla;3;2;2;119 m²
300000;1 Bedroom Apartment;Braamfontein;1;1;1;25 m²
994000;2 Bedroom Apartment;Broadacres;2;1;;76 m²
;;;;;;
660000;1 Bedroom Apartment;Lilianton;1;1;1;54 m²
1550000;3 Bedroom Apartment;Greenstone Hill;3;3;2;138 m²
590000;2.5 Bedroom Apartment;Sunnyside;2.5;1.5;1;92 m²
445000;1 Bedroom Apartment;Wonderboom South;1;1;1;47 m²
445000;1 Bedroom Apartment;Wonderboom South;1;1;1;47 m²
795000;1 Bedroom Apartment;Douglasdale;1;1;1;48 m²
435000;2 Bedroom Apartment;Elspark;2;1;;51 m²
650000;4 Bedroom Apartment;Arcadia;4;1.5;1;89 m²
799000;2.5 Bedroom Apartment;Laudium;2.5;1;1;85 m²
5599999;2 Bedroom Apartment;Morningside;2;2;2;155 m²
509000;2 Bedroom Apartment;Buccleuch;2;1;4;53 m²
924990;2 Bedroom Apartment;The Reeds;2;2;2;60 m²
345000;2 Bedroom Apartment;Yeoville;2;1;2;82 m²
1350000;2 Bedroom Apartment;Bryanston;2;1;1;79 m²
720000;1 Bedroom Apartment;Eldo Lakes Estate;1;1;2;59 m²
550000;2 Bedroom Apartment;Pretoria North;2;1;1;71 m²
830000;2 Bedroom Apartment;Andeon;2;1;1;89 m²
740000;2 Bedroom Apartment;Lyndhurst;2;1;2;86 m²
600000;3 Bedroom Apartment;Lindhaven;3;1;2;70 m²
510000;3 Bedroom Apartment;Windsor West;3;2;1;109 m²
495000;2 Bedroom Apartment;Pretoria North;2;1;1;72 m²
;;;;;;
1100000;1 Bedroom Apartment;Bedfordview;1;1;1;62 m²
790000;1 Bedroom Apartment;Crowthorne AH;1;1;1;48 m²
499000;2 Bedroom Apartment;Olievenhoutbosch;2;1;1;47 m²
330000;0.5 Bedroom Apartment;Wonderpark Estate;0.5;1;1;42 m²
1999000;3 Bedroom Apartment;Morningside;3;2;2;105 m²
1000000;1 Bedroom Apartment;Beverley;1;1;1;44 m²
750000;2 Bedroom Apartment;Rietvalleirand;2;2;2;70 m²
939990;2 Bedroom Apartment;Kosmosdal;2;2;2;60 m²
515000;2 Bedroom Apartment;Lakefield;2;1;2;44 m²
1200000;1 Bedroom Apartment;Bryanston;1;1;1;13 571 m²
2699000;3 Bedroom Apartment;Killarney;3;2;2;183 m²
1749000;2 Bedroom Apartment;Morningside;2;2;2;135 m²
699000;2 Bedroom Apartment;Edenvale Central;2;2;1;103 m²
1000000;1 Bedroom Apartment;Beverley;1;1;1;44 m²
799000;2 Bedroom Apartment;Hatfield;2;1;1;57 m²
545000;2 Bedroom Apartment;Vanderbijlpark SW 1;2;1;1;91 m²
895000;2 Bedroom Apartment;Lonehill;2;1;;66 m²
699000;2 Bedroom Apartment;Dorandia;2;1;2;92 m²
690000;1 Bedroom Apartment;Hatfield;1;1;1;46 m²
595000;2 Bedroom Apartment;Honeypark;2;1;1;
950000;2 Bedroom Apartment;Illovo;2;1;1;78 m²
;;;;;;
750000;3 Bedroom Apartment;Lombardy East;3;1;1;
1849000;2 Bedroom Apartment;Glenadrienne;2;1;2;60 m²
800000;3 Bedroom Apartment;Vanderbijlpark CE 3;3;2;2;116 m²
440000;2 Bedroom Apartment;Pretoria North;2;1;1;
410000;1 Bedroom Apartment;Muckleneuk;1;1;;58 m²
450000;1 Bedroom Apartment;Theresapark;1;1;1;42 m²
3254900;2 Bedroom Apartment;Rosebank;2;2;;80 m²
1849000;2 Bedroom Apartment;Glenadrienne;2;1;2;60 m²
679000;2 Bedroom Apartment;Beyers Park;2;1;1;59 m²
2100000;3 Bedroom Apartment;Edenburg;3;2;;124 m²
920000;2 Bedroom Apartment;Magaliessig;2;1;1;68 m²
1600000;2 Bedroom Apartment;Morningside;2;2;2;101 m²
2700000;2 Bedroom Apartment;Ashlea Gardens;2;2;2;85 m²
888999;1 Bedroom Apartment;Waterfall;1;1;1;47 m²
650000;1 Bedroom Apartment;The Gardens;1;1;1;48 m²
380000;2 Bedroom Apartment;Pretoria North;2;1;1;56 m²
1075000;2 Bedroom Apartment;Barbeque Downs;2;2;1;79 m²
1080000;2 Bedroom Apartment;Summerset;2;2;2;91 m²
1250000;3 Bedroom Apartment;Sagewood;3;2;1;95 m²
2150000;4 Bedroom Apartment;Brooklyn;4;2;2;208 m²
490000;3 Bedroom Apartment;Sunnyside;3;1;1;101 m²
;;;;;;
1090000;2 Bedroom Apartment;Eldo Lakes Estate;2;2;2;75 m²
850000;2 Bedroom Apartment;Douglasdale;2;1;;58 m²
799000;2 Bedroom Apartment;Halfway Gardens;2;1;1;64 m²
849900;2 Bedroom Apartment;Erand Gardens;2;1;2;88 m²
550000;4 Bedroom Apartment;Sunnyside;4;1;1;91 m²
1300000;2 Bedroom Apartment;Bedfordview;2;2;2;100 m²
1025000;2 Bedroom Apartment;Elarduspark;2;2;1;78 m²
850000;2 Bedroom Apartment;Clubview;2;1;1;
279000;2 Bedroom Apartment;Vereeniging Central;2;1;1;
2695000;3 Bedroom Apartment;Riviera;3;1;3;138 m²
1229000;2 Bedroom Apartment;Barbeque Downs;2;2;2;
1990000;2 Bedroom Apartment;Illovo;2;2;3;168 m²
1400000;3 Bedroom Apartment;Noordwyk;3;2;2;102 m²
820000;1 Bedroom Apartment;Lonehill;1;1;1;63 m²
1349900;3 Bedroom Apartment;Greenstone Hill;3;2;2;106 m²
2695000;3 Bedroom Apartment;Riviera;3;1;3;138 m²
995000;3 Bedroom Apartment;Stone Ridge;3;2;3;117 m²
1395000;2 Bedroom Apartment;Fourways;2;2;2;80 m²
1400000;2 Bedroom Apartment;Six Fountains Residential Estate;2;2;2;
2500000;1 Bedroom Apartment;Waterfall;1;1;;63 m²
3391543;3 Bedroom Apartment;Brooklyn;3;2.5;2;116 m²
;;;;;;
699000;1 Bedroom Apartment;Lonehill;1;1;1;49 m²
1075000;3 Bedroom Apartment;Amandasig;3;2;4;134 m²
1690000;3 Bedroom Apartment;Amandasig;3;2;2;6 400 m²
1675000;2 Bedroom Apartment;Hatfield;2;2;2;57 m²
2325000;2 Bedroom Apartment;Glenadrienne;2;2;104;102 m²
545000;2 Bedroom Apartment;Vanderbijlpark SW 1;2;1;1;87 m²
545000;2 Bedroom Apartment;Vanderbijlpark SW 1;2;1;1;87 m²
440000;1.5 Bedroom Apartment;Mayville;1.5;1;1;70 m²
1250000;2 Bedroom Apartment;Sandown;2;1.5;2;84 m²
395000;0.5 Bedroom Apartment;Noordwyk;0.5;1;1;
3500000;2 Bedroom Apartment;Abbotsford;2;2;2;193 m²
900000;2 Bedroom Apartment;Elarduspark;2;2;;
699999;1 Bedroom Apartment;Montana Park;1;1;1;54 m²
7528500;2 Bedroom Apartment;Rosebank;2;2.5;;172 m²
455000;1 Bedroom Apartment;Heidelberg Central;1;1;1;44 m²
630000;2 Bedroom Apartment;Northgate;2;1;4;
570000;2 Bedroom Apartment;Karenpark;2;2;2;82 m²
1390000;1 Bedroom Apartment;Killarney;1;1.5;1;99 m²
1150000;3 Bedroom Apartment;Union;3;2;2;
740000;1 Bedroom Apartment;Paulshof;1;1;1;51 m²
1150000;2 Bedroom Apartment;Sandown;2;1;2;96 m²
;;;;;;
3900000;2 Bedroom Apartment;Melrose Estate;2;2;;164 m²
470000;Apartment;Kempton Park Central;;;;53 m²
399980;2 Bedroom Apartment;Vereeniging Central;2;1;1;
560000;2 Bedroom Apartment;Springs Central;2;2;1;
1700000;2 Bedroom Apartment;Bedfordview;2;2;2;
560000;2 Bedroom Apartment;Terenure;2;1;;48 m²
1100000;1 Bedroom Apartment;Waterfall;1;1;2;
420000;2 Bedroom Apartment;Benoni Central;2;1;1;78 m²
630000;3 Bedroom Apartment;Benoni West;3;2;2;74 m²
620000;2 Bedroom Apartment;Florida;2;1;2;
730000;3 Bedroom Apartment;Lakefield;3;1;3;63 m²
410000;1 Bedroom Apartment;Benoni Central;1;1;1;59 m²
665000;2 Bedroom Apartment;Annlin;2;2;2;69 m²
440000;3 Bedroom Apartment;Benoni Central;3;1;1;99 m²
1150000;2 Bedroom Apartment;Summerset;2;2;2;92 m²
1520000;4 Bedroom Apartment;Sunnyside;4;3.5;3;233 m²
670000;2 Bedroom Apartment;Terenure;2;1;4;61 m²
540000;2 Bedroom Apartment;Pretoria North;2;2;1;79 m²
665000;2 Bedroom Apartment;Annlin;2;2;2;69 m²
480000;2 Bedroom Apartment;Horizon View;2;1;1;
530000;1 Bedroom Apartment;Montgomery Park;1;1;1;48 m²
;;;;;;
550000;1 Bedroom Apartment;Montgomery Park;1;1;1;54 m²
778000;2 Bedroom Apartment;Randhart;2;1;2;88 m²
400000;1 Bedroom Apartment;The Orchards;1;1;1;58 m²
360000;2 Bedroom Apartment;Vanderbijlpark CW 1;2;1;1;
680000;3 Bedroom Apartment;Arcadia;3;2;1;
680000;3 Bedroom Apartment;Arcadia;3;2;1;
2100000;3 Bedroom Apartment;Noordkruin;3;1;;200 m²
850000;2 Bedroom Apartment;Paramount Estate;2;2;1;87 m²
2750000;3 Bedroom Apartment;Serengeti Lifestyle Estate;3;2;3;120 m²
1600000;2 Bedroom Apartment;Rivonia;2;2;2;90 m²
1850000;2 Bedroom Apartment;Bryanston;2;2;;88 m²
595000;4.5 Bedroom Apartment;Sunnyside;4.5;2;;117 m²
410000;1 Bedroom Apartment;Daspoort;1;1;1;36 m²
1300000;2 Bedroom Apartment;Hatfield;2;2;2;62 m²
1150000;3 Bedroom Apartment;Barbeque Downs;3;2;1;123 m²
700000;1 Bedroom Apartment;Halfway Gardens;1;1;;42 m²
750000;2 Bedroom Apartment;Noordwyk;2;1;1;53 m²
920000;2 Bedroom Apartment;Dal Fouche;2;2;5;
1250000;2 Bedroom Apartment;Dainfern;2;1;1;90 m²
1699000;2 Bedroom Apartment;Dunkeld West;2;2;2;170 m²
1150000;3 Bedroom Apartment;Blackheath;3;2;2;123 m²
;;;;;;
4100000;1 Bedroom Apartment;Sandown;1;1;2;68 m²
550000;2 Bedroom Apartment;Arcadia;2;1.5;2;87 m²
630000;2 Bedroom Apartment;Greenhills;2;2;1;
650000;1 Bedroom Apartment;Parktown;1;1;1;
570000;1 Bedroom Apartment;Montana;1;1;1;71 m²
1200000;3 Bedroom Apartment;Mulbarton;3;2;;96 m²
520000;2 Bedroom Apartment;Pretoria North;2;1;1;59 m²
641000;2 Bedroom Apartment;Montana;2;1;1;57 m²
555000;2 Bedroom Apartment;Parkdene;2;1;1;60 m²
1000000;1 Bedroom Apartment;Strathavon;1;1;;53 m²
600000;1 Bedroom Apartment;Dainfern;1;1;;31 m²
1500000;2 Bedroom Apartment;Parkmore;2;2;1;116 m²
949000;2 Bedroom Apartment;Montana;2;1;1;92 m²
5300000;24 Bedroom Apartment;Lenasia South;24;12;24;
1399000;3 Bedroom Apartment;Bartlett;3;2;2;31 421 m²
375000;0.5 Bedroom Apartment;Maboneng;0.5;1;1;33 m²
495000;2 Bedroom Apartment;Ferndale;2;1;1;95 m²
878000;2 Bedroom Apartment;Brentwood Park;2;2;1;72 m²
1300000;3 Bedroom Apartment;Broadacres;3;2;2;104 m²
600000;1 Bedroom Apartment;Dainfern;1;1;;31 m²
449000;2 Bedroom Apartment;Lindhaven;2;1;2;
;;;;;;
2850000;2 Bedroom Apartment;Morningside;2;2;2;106 m²
760000;3 Bedroom Apartment;Albemarle Ext 1;3;2;2;
1295000;2 Bedroom Apartment;Hatfield;2;1;1;59 m²
530000;2 Bedroom Apartment;Weavind Park;2;2;1;81 m²
2949000;2 Bedroom Apartment;Sandown;2;2;;88 m²
1450000;2 Bedroom Apartment;Rivonia;2;1;;69 m²
1450000;1 Bedroom Apartment;Dunkeld West;1;1;1;37 m²
799000;2 Bedroom Apartment;Meyerton Central;2;2;1;
720000;3 Bedroom Apartment;Primrose;3;2;1;88 m²
1280000;3 Bedroom Apartment;La Montagne;3;2;2;113 m²
1450000;2 Bedroom Apartment;Rivonia;2;1;;69 m²
1300000;2 Bedroom Apartment;Douglasdale;2;1;1;98 m²
450000;0.5 Bedroom Apartment;Maboneng;0.5;1;1;33 m²
679000;2 Bedroom Apartment;Alberton North;2;1;1;
1450000;1 Bedroom Apartment;Hyde Park;1;1;1;37 m²
928000;3 Bedroom Apartment;Suiderberg;3;2;1;
3900000;3 Bedroom Apartment;Melrose;3;2.5;2;260 m²
720000;2 Bedroom Apartment;Montana;2;1;;70 m²
495000;1 Bedroom Apartment;Muckleneuk;1;1;1;
572000;1 Bedroom Apartment;Witfield;1;1;1;31 m²
1600000;2 Bedroom Apartment;Illovo;2;2;2;120 m²
;;;;;;
995000;2 Bedroom Apartment;Rynfield;2;2;2;
1349900;3 Bedroom Apartment;Greenstone Hill;3;2;2;106 m²
540000;2 Bedroom Apartment;Muckleneuk;2;1;1;58 m²
410000;2 Bedroom Apartment;Vanderbijlpark CW 3;2;1;1;65 m²
380000;3 Bedroom Apartment;Wentworth Park;3;1;1;84 m²
1299000;3 Bedroom Apartment;Glen Marais;3;2;2;100 m²
550000;2 Bedroom Apartment;Sunnyside;2;1;1;90 m²
1580000;3 Bedroom Apartment;Halfway Gardens;3;3;2;
1150000;3 Bedroom Apartment;Oakdene;3;2;2;93 m²
520000;2 Bedroom Apartment;Comet;2;1;1;61 m²
13500000;3 Bedroom Apartment;Melrose Arch;3;3.5;2;300 m²
740000;3 Bedroom Apartment;Primrose;3;2;1;
240000;1 Bedroom Apartment;Sunnyside;1;1;1;36 m²
1150000;2 Bedroom Apartment;Rivonia;2;2;2;86 m²
1850000;2 Bedroom Apartment;Bedfordview;2;2;4;120 m²
1150000;3 Bedroom Apartment;Oakdene;3;2;2;93 m²
720000;1 Bedroom Apartment;Hatfield;1;1;1;50 m²
550000;2 Bedroom Apartment;Three Rivers Proper;2;1;1;64 m²
1475000;2 Bedroom Apartment;Victory Park;2;2;1;88 m²
1399000;2 Bedroom Apartment;Atholl;2;2;;88 m²
750000;2 Bedroom Apartment;Marshalltown;2;1;1;
;;;;;;
2350000;2 Bedroom Apartment;Eltonhill;2;2.5;2;139 m²
995000;2 Bedroom Apartment;Emfuleni Golf Estate;2;2;1;95 m²
1250000;2 Bedroom Apartment;Westlake Eco Estate;2;2;;106 m²
3500000;2 Bedroom Apartment;Hyde Park;2;2;;120 m²
715000;1 Bedroom Apartment;Roodepoort;1;1;1;
1250000;2 Bedroom Apartment;Douglasdale;2;1;;109 m²
890000;2 Bedroom Apartment;Pomona;2;2;;71 m²
1095000;2 Bedroom Apartment;Dowerglen Ext 5;2;2;1;110 m²
1250000;2 Bedroom Apartment;Westlake Eco Estate;2;2;;106 m²
675000;2 Bedroom Apartment;Kosmosdal;2;1;1;67 m²
7500000;1 Bedroom Apartment;Sandown;1;2;2;87 m²
699000;2 Bedroom Apartment;Sunninghill;2;1;1;76 m²
620000;2 Bedroom Apartment;Northgate;2;1;2;55 m²
720000;2 Bedroom Apartment;Marshalltown;2;1;1;67 m²
2150000;1 Bedroom Apartment;Menlyn;1;1;1;
520000;2 Bedroom Apartment;Bester;2;1;1;67 m²
510000;2 Bedroom Apartment;Pretoria North;2;1;1;63 m²
799900;2 Bedroom Apartment;Terenure;2;1;;67 m²
1815000;3 Bedroom Apartment;Kyalami;3;2;2;104 m²
1335000;2 Bedroom Apartment;Irene;2;1;2;76 m²
3399500;2 Bedroom Apartment;Midfield Estate;2;2;2;183 m²
;;;;;;
1349900;3 Bedroom Apartment;Greenstone Hill;3;2;2;106 m²
744000;2 Bedroom Apartment;Albertsdal;2;2;1;
709000;2 Bedroom Apartment;Albertsdal;2;1;1;
450000;2 Bedroom Apartment;Vanderbijlpark CW 1;2;1;1;
500000;2 Bedroom Apartment;Fleurhof;2;1;;
1190000;2 Bedroom Apartment;Morningside Hills;2;1;2;62 m²
710000;2 Bedroom Apartment;Dowerglen Ext 4;2;1;1;107 m²
740000;2 Bedroom Apartment;Buccleuch;2;1;1;53 m²
940000;2 Bedroom Apartment;Lyttelton Manor;2;1;1;
735000;1 Bedroom Apartment;Fourways;1;1;1;56 m²
3518900;2 Bedroom Apartment;Rosebank;2;2;;74 m²
295000;1 Bedroom Apartment;Sunnyside;1;1;1;41 m²
825000;1 Bedroom Apartment;Norwood;1;1;1;83 m²
1999000;2 Bedroom Apartment;Morningside;2;2;2;104 m²
675000;2 Bedroom Apartment;Buccleuch;2;1;1;
710000;2 Bedroom Apartment;Dowerglen Ext 4;2;1;1;107 m²
590000;2 Bedroom Apartment;Theresapark;2;1;1;
799000;1 Bedroom Apartment;Killarney;1;1;;57 m²
1200000;6 Bedroom Apartment;Sunnyside;6;2;3;233 m²
600000;2 Bedroom Apartment;Clarina;2;1;3;58 m²
1040000;3 Bedroom Apartment;Thatch Hill Estate;3;2;1;
;;;;;;
1599000;3 Bedroom Apartment;Louwlardia;3;2;2;115 m²
2600000;2 Bedroom Apartment;Bedford Gardens;2;2;2;
399999;1 Bedroom Apartment;Kempton Park Central;1;1;2;33 m²
930000;2 Bedroom Apartment;Monavoni;2;1;1;56 m²
895000;2 Bedroom Apartment;Douglasdale;2;1;;69 m²
1160000;2 Bedroom Apartment;Montana;2;2;1;111 m²
550000;2 Bedroom Apartment;Parkrand;2;1;1;51 m²
935000;2 Bedroom Apartment;Fourways;2;1;2;1 911 m²
1160000;2 Bedroom Apartment;Montana;2;2;1;111 m²
595000;1 Bedroom Apartment;Noordwyk;1;1;1;48 m²
1840000;2 Bedroom Apartment;Rivonia;2;2;;84 m²
995000;2 Bedroom Apartment;Amberfield;2;2;4;66 m²
330000;0.5 Bedroom Apartment;Krugersrus;0.5;1;1;40 m²
680000;2 Bedroom Apartment;Sonneveld;2;1;1;71 m²
899000;Apartment;Noordwyk;;;;
1950000;2 Bedroom Apartment;Nieuw Muckleneuk;2;1;;
3605000;2 Bedroom Apartment;Melrose Arch;2;2.5;2;122 m²
580000;2 Bedroom Apartment;Northgate;2;2;1;64 m²
1320000;2 Bedroom Apartment;Carlswald;2;1;2;89 m²
745000;1 Bedroom Apartment;Darrenwood;1;1;1;51 m²
1349900;3 Bedroom Apartment;Greenstone Hill;3;2;2;106 m²
;;;;;;
799999;1 Bedroom Apartment;Midridge Park;1;1;1;
450000;2 Bedroom Apartment;Benoni Central;2;1;;74 m²
560000;3 Bedroom Apartment;Sunnyside;3;2;1;95 m²
585000;1.5 Bedroom Apartment;Lyndhurst;1.5;1;2;75 m²
1485000;2 Bedroom Apartment;Brooklyn;2;2;1;
750000;2 Bedroom Apartment;Elandspoort;2;1;;
339000;1 Bedroom Apartment;The Orchards;1;1;1;
1599000;1 Bedroom Apartment;Morningside;1;1;2;58 m²
